observed_at,price_value
2020-02-06,1183.11000000
2020-02-07,1194.07000000
2020-02-10,1188.39000000
2020-02-11,1183.96000000
2020-02-12,1180.14000000
2020-02-13,1183.42000000
2020-02-14,1184.05000000
2020-02-17,1183.85000000
2020-02-18,1191.51000000
2020-02-19,1189.58000000
2020-02-20,1206.48000000
2020-02-21,1212.34000000
2020-02-24,1219.45000000
2020-02-25,1213.73000000
2020-02-26,1215.90000000
2020-02-27,1211.08000000
2020-02-28,1207.05000000
2020-03-02,1192.10000000
2020-03-03,1194.20000000
2020-03-04,1181.99000000
2020-03-05,1186.21000000
2020-03-06,1192.33000000
2020-03-09,1199.99000000
2020-03-10,1191.50000000
2020-03-11,1189.19000000
2020-03-12,1209.43000000
2020-03-13,1208.02000000
2020-03-16,1230.92000000
2020-03-17,1243.13000000
2020-03-18,1260.11000000
2020-03-19,1262.98000000
2020-03-20,1247.45000000
2020-03-23,1256.70000000
2020-03-24,1241.95000000
2020-03-25,1232.86000000
2020-03-26,1217.07000000
2020-03-27,1226.48000000
2020-03-30,1224.87000000
2020-03-31,1224.01000000
2020-04-01,1231.24000000
2020-04-02,1228.57000000
2020-04-03,1235.81000000
2020-04-06,1228.84000000
2020-04-07,1212.12000000
2020-04-08,1218.25000000
2020-04-09,1216.98000000
2020-04-14,1215.48000000
2020-04-15,1220.34000000
2020-04-16,1225.67000000
2020-04-17,1216.88000000
2020-04-20,1218.71000000
2020-04-21,1232.20000000
2020-04-22,1232.78000000
2020-04-23,1231.71000000
2020-04-24,1233.88000000
2020-04-27,1224.49000000
2020-04-28,1218.90000000
2020-04-29,1218.95000000
2020-04-30,1207.33000000
2020-05-04,1224.64000000
2020-05-05,1221.81000000
2020-05-06,1224.65000000
2020-05-07,1224.32000000
2020-05-08,1219.60000000
2020-05-11,1224.66000000
2020-05-12,1221.38000000
2020-05-13,1223.98000000
2020-05-14,1231.63000000
2020-05-15,1234.12000000
2020-05-18,1230.08000000
2020-05-19,1224.83000000
2020-05-20,1228.06000000
2020-05-21,1231.45000000
2020-05-22,1241.30000000
2020-05-25,1241.64000000
2020-05-26,1232.10000000
2020-05-27,1236.50000000
2020-05-28,1237.98000000
2020-05-29,1235.82000000
2020-06-01,1227.46000000
2020-06-02,1221.07000000
2020-06-03,1218.59000000
2020-06-04,1216.65000000
2020-06-05,1205.27000000
2020-06-08,1199.11000000
2020-06-09,1198.25000000
2020-06-10,1188.72000000
2020-06-11,1197.73000000
2020-06-12,1203.51000000
2020-06-15,1213.97000000
2020-06-16,1210.74000000
2020-06-17,1212.79000000
2020-06-18,1211.25000000
2020-06-19,1207.43000000
2020-06-22,1214.04000000
2020-06-23,1207.38000000
2020-06-24,1202.47000000
2020-06-25,1203.33000000
2020-06-26,1200.56000000
2020-06-29,1198.87000000
2020-06-30,1201.85000000
2020-07-01,1203.43000000
2020-07-02,1199.63000000
2020-07-03,1199.70000000
2020-07-06,1192.50000000
2020-07-07,1194.92000000
2020-07-08,1195.16000000
2020-07-09,1194.10000000
2020-07-10,1201.40000000
2020-07-13,1201.67000000
2020-07-14,1206.14000000
2020-07-15,1200.24000000
2020-07-16,1203.56000000
2020-07-17,1204.54000000
2020-07-20,1202.89000000
2020-07-21,1195.46000000
2020-07-22,1195.70000000
2020-07-23,1200.89000000
2020-07-24,1203.33000000
2020-07-27,1196.56000000
2020-07-28,1200.08000000
2020-07-29,1194.22000000
2020-07-30,1195.74000000
2020-07-31,1189.70000000
2020-08-03,1195.00000000
2020-08-04,1195.49000000
2020-08-05,1185.88000000
2020-08-06,1186.35000000
2020-08-07,1186.34000000
2020-08-10,1187.01000000
2020-08-11,1182.88000000
2020-08-12,1184.20000000
2020-08-13,1185.01000000
2020-08-14,1186.92000000
2020-08-17,1186.09000000
2020-08-18,1184.34000000
2020-08-19,1178.22000000
2020-08-20,1188.37000000
2020-08-21,1192.24000000
2020-08-24,1187.07000000
2020-08-25,1186.83000000
2020-08-26,1186.67000000
2020-08-27,1185.63000000
2020-08-28,1181.07000000
2020-08-31,1185.73000000
2020-09-01,1184.72000000
2020-09-02,1187.14000000
2020-09-03,1190.76000000
2020-09-04,1189.89000000
2020-09-07,1188.34000000
2020-09-08,1189.77000000
2020-09-09,1187.33000000
2020-09-10,1186.46000000
2020-09-11,1187.00000000
2020-09-14,1182.83000000
2020-09-15,1177.88000000
2020-09-16,1171.72000000
2020-09-17,1172.47000000
2020-09-18,1162.82000000
2020-09-21,1164.71000000
2020-09-22,1161.73000000
2020-09-23,1165.58000000
2020-09-24,1174.37000000
2020-09-25,1175.49000000
2020-09-28,1169.43000000
2020-09-29,1167.23000000
2020-09-30,1168.87000000
2020-10-01,1161.53000000
2020-10-02,1163.41000000
2020-10-05,1158.84000000
2020-10-06,1160.23000000
2020-10-07,1157.77000000
2020-10-08,1152.13000000
2020-10-09,1144.99000000
2020-10-12,1148.66000000
2020-10-13,1146.18000000
2020-10-14,1146.13000000
2020-10-15,1148.98000000
2020-10-16,1142.29000000
2020-10-19,1138.17000000
2020-10-20,1140.01000000
2020-10-21,1133.21000000
2020-10-22,1134.98000000
2020-10-23,1128.98000000
2020-10-26,1132.34000000
2020-10-27,1126.51000000
2020-10-28,1136.28000000
2020-10-29,1133.73000000
2020-10-30,1131.99000000
2020-11-02,1133.38000000
2020-11-03,1131.21000000
2020-11-04,1132.36000000
2020-11-05,1122.46000000
2020-11-06,1122.66000000
2020-11-09,1112.03000000
2020-11-10,1116.98000000
2020-11-11,1114.35000000
2020-11-12,1114.74000000
2020-11-13,1110.32000000
2020-11-16,1107.78000000
2020-11-17,1106.50000000
2020-11-18,1104.27000000
2020-11-19,1116.52000000
2020-11-20,1115.45000000
2020-11-23,1111.95000000
2020-11-24,1111.48000000
2020-11-25,1106.49000000
2020-11-26,1107.76000000
2020-11-27,1105.55000000
2020-11-30,1106.91000000
2020-12-01,1108.56000000
2020-12-02,1102.44000000
2020-12-03,1091.19000000
2020-12-04,1086.11000000
2020-12-07,1085.82000000
2020-12-08,1085.13000000
2020-12-09,1085.37000000
2020-12-10,1088.34000000
2020-12-11,1092.87000000
2020-12-14,1091.51000000
2020-12-15,1093.65000000
2020-12-16,1093.53000000
2020-12-17,1092.99000000
2020-12-18,1098.74000000
2020-12-21,1109.44000000
2020-12-22,1105.84000000
2020-12-23,1107.55000000
2020-12-24,1103.07000000
2020-12-28,1097.36000000
2020-12-29,1093.34000000
2020-12-30,1087.72000000
2020-12-31,1088.75000000
2021-01-04,1083.30000000
2021-01-05,1088.62000000
2021-01-06,1085.51000000
2021-01-07,1093.43000000
2021-01-08,1092.16000000
2021-01-11,1098.22000000
2021-01-12,1098.91000000
2021-01-13,1097.48000000
2021-01-14,1097.30000000
2021-01-15,1100.06000000
2021-01-18,1106.64000000
2021-01-19,1102.49000000
2021-01-20,1102.07000000
2021-01-21,1099.78000000
2021-01-22,1105.84000000
2021-01-25,1102.85000000
2021-01-26,1103.11000000
2021-01-27,1106.81000000
2021-01-28,1117.16000000
2021-01-29,1116.50000000
2021-02-01,1118.18000000
2021-02-02,1115.97000000
2021-02-03,1115.94000000
2021-02-04,1118.09000000
2021-02-05,1122.80000000
2021-02-08,1120.81000000
2021-02-09,1113.20000000
2021-02-10,1105.52000000
2021-02-11,1103.13000000
2021-02-12,1105.04000000
2021-02-15,1102.42000000
2021-02-16,1104.41000000
2021-02-17,1106.77000000
2021-02-18,1106.30000000
2021-02-19,1103.54000000
2021-02-22,1113.35000000
2021-02-23,1113.17000000
2021-02-24,1108.31000000
2021-02-25,1111.77000000
2021-02-26,1127.88000000
2021-03-01,1122.38000000
2021-03-02,1126.01000000
2021-03-03,1118.22000000
2021-03-04,1125.05000000
2021-03-05,1128.42000000
2021-03-08,1139.12000000
2021-03-09,1138.31000000
2021-03-10,1141.15000000
2021-03-11,1130.50000000
2021-03-12,1135.45000000
2021-03-15,1134.20000000
2021-03-16,1129.77000000
2021-03-17,1130.97000000
2021-03-18,1127.64000000
2021-03-19,1130.85000000
2021-03-22,1127.60000000
2021-03-23,1129.75000000
2021-03-24,1131.60000000
2021-03-25,1136.15000000
2021-03-26,1130.68000000
2021-03-29,1132.46000000
2021-03-30,1133.93000000
2021-03-31,1129.37000000
2021-04-01,1130.90000000
2021-04-06,1120.18000000
2021-04-07,1117.51000000
2021-04-08,1115.90000000
2021-04-09,1119.85000000
2021-04-12,1124.38000000
2021-04-13,1124.18000000
2021-04-14,1114.90000000
2021-04-15,1115.54000000
2021-04-16,1114.38000000
2021-04-19,1114.16000000
2021-04-20,1114.36000000
2021-04-21,1119.52000000
2021-04-22,1117.56000000
2021-04-23,1116.38000000
2021-04-26,1111.76000000
2021-04-27,1111.41000000
2021-04-28,1114.29000000
2021-04-29,1107.59000000
2021-04-30,1114.25000000
2021-05-03,1122.51000000
2021-05-04,1126.00000000
2021-05-05,1125.35000000
2021-05-06,1121.71000000
2021-05-07,1119.93000000
2021-05-10,1111.96000000
2021-05-11,1118.51000000
2021-05-12,1124.76000000
2021-05-13,1132.38000000
2021-05-14,1128.49000000
2021-05-17,1138.25000000
2021-05-18,1127.57000000
2021-05-19,1129.95000000
2021-05-20,1130.79000000
2021-05-21,1126.56000000
2021-05-24,1126.29000000
2021-05-25,1121.63000000
2021-05-26,1117.02000000
2021-05-27,1117.10000000
2021-05-28,1116.67000000
2021-05-31,1108.14000000
2021-06-01,1108.70000000
2021-06-02,1112.84000000
2021-06-03,1114.10000000
2021-06-04,1116.56000000
2021-06-07,1111.03000000
2021-06-08,1115.36000000
2021-06-09,1115.13000000
2021-06-10,1116.12000000
2021-06-11,1114.30000000
2021-06-14,1118.78000000
2021-06-15,1118.35000000
2021-06-16,1118.63000000
2021-06-17,1134.34000000
2021-06-18,1132.23000000
2021-06-21,1134.63000000
2021-06-22,1135.63000000
2021-06-23,1136.27000000
2021-06-24,1131.93000000
2021-06-25,1126.65000000
2021-06-28,1131.75000000
2021-06-29,1128.24000000
2021-06-30,1128.75000000
2021-07-01,1132.50000000
2021-07-02,1136.34000000
2021-07-05,1130.31000000
2021-07-06,1133.36000000
2021-07-07,1136.75000000
2021-07-08,1149.97000000
2021-07-09,1145.39000000
2021-07-12,1149.13000000
2021-07-13,1145.53000000
2021-07-14,1147.34000000
2021-07-15,1143.31000000
2021-07-16,1142.13000000
2021-07-19,1153.77000000
2021-07-20,1148.53000000
2021-07-21,1154.91000000
2021-07-22,1148.70000000
2021-07-23,1150.84000000
2021-07-26,1154.40000000
2021-07-27,1152.20000000
2021-07-28,1154.39000000
2021-07-29,1145.52000000
2021-07-30,1151.07000000
2021-08-02,1150.66000000
2021-08-03,1148.16000000
2021-08-04,1142.77000000
2021-08-05,1142.06000000
2021-08-06,1142.67000000
2021-08-09,1144.31000000
2021-08-10,1151.48000000
2021-08-11,1158.40000000
2021-08-12,1162.95000000
2021-08-13,1164.44000000
2021-08-16,1167.25000000
2021-08-17,1174.39000000
2021-08-18,1170.31000000
2021-08-19,1175.91000000
2021-08-20,1182.98000000
2021-08-23,1171.31000000
2021-08-24,1166.10000000
2021-08-25,1167.49000000
2021-08-26,1167.13000000
2021-08-27,1169.78000000
2021-08-30,1165.18000000
2021-08-31,1157.71000000
2021-09-01,1158.71000000
2021-09-02,1158.75000000
2021-09-03,1157.40000000
2021-09-06,1156.82000000
2021-09-07,1163.70000000
2021-09-08,1165.09000000
2021-09-09,1168.04000000
2021-09-10,1165.91000000
2021-09-13,1174.65000000
2021-09-14,1170.36000000
2021-09-15,1167.77000000
2021-09-16,1173.54000000
2021-09-17,1176.79000000
2021-09-20,1189.75000000
2021-09-21,1183.21000000
2021-09-22,1183.28000000
2021-09-23,1173.48000000
2021-09-24,1179.74000000
2021-09-27,1181.43000000
2021-09-28,1186.34000000
2021-09-29,1185.17000000
2021-09-30,1184.54000000
2021-10-01,1182.17000000
2021-10-04,1179.53000000
2021-10-05,1186.11000000
2021-10-06,1195.56000000
2021-10-07,1189.99000000
2021-10-08,1194.40000000
2021-10-11,1195.29000000
2021-10-12,1197.23000000
2021-10-13,1191.95000000
2021-10-14,1185.58000000
2021-10-15,1181.87000000
2021-10-18,1187.44000000
2021-10-19,1178.00000000
2021-10-20,1173.80000000
2021-10-21,1177.79000000
2021-10-22,1176.60000000
2021-10-25,1169.78000000
2021-10-26,1165.53000000
2021-10-27,1171.08000000
2021-10-28,1171.13000000
2021-10-29,1170.39000000
2021-11-01,1177.99000000
2021-11-02,1175.53000000
2021-11-03,1182.46000000
2021-11-04,1183.62000000
2021-11-05,1186.52000000
2021-11-08,1181.90000000
2021-11-09,1176.88000000
2021-11-10,1178.91000000
2021-11-11,1180.74000000
2021-11-12,1178.46000000
2021-11-15,1179.97000000
2021-11-16,1181.39000000
2021-11-17,1181.88000000
2021-11-18,1183.13000000
2021-11-19,1193.01000000
2021-11-22,1187.02000000
2021-11-23,1190.69000000
2021-11-24,1188.21000000
2021-11-25,1191.34000000
2021-11-26,1194.67000000
2021-11-29,1192.56000000
2021-11-30,1188.32000000
2021-12-01,1176.00000000
2021-12-02,1176.09000000
2021-12-03,1181.51000000
2021-12-06,1181.72000000
2021-12-07,1177.59000000
2021-12-08,1175.55000000
2021-12-09,1177.10000000
2021-12-10,1181.01000000
2021-12-13,1182.48000000
2021-12-14,1183.40000000
2021-12-15,1185.76000000
2021-12-16,1183.29000000
2021-12-17,1185.14000000
2021-12-20,1191.70000000
2021-12-21,1191.14000000
2021-12-22,1191.27000000
2021-12-23,1187.70000000
2021-12-24,1186.87000000
2021-12-27,1187.77000000
2021-12-28,1187.13000000
2021-12-29,1186.46000000
2021-12-30,1188.95000000
2021-12-31,1188.75000000
2022-01-03,1192.78000000
2022-01-04,1199.49000000
2022-01-05,1196.76000000
2022-01-06,1203.76000000
2022-01-07,1203.72000000
2022-01-10,1197.81000000
2022-01-11,1193.41000000
2022-01-12,1190.21000000
2022-01-13,1185.76000000
2022-01-14,1189.19000000
2022-01-17,1192.57000000
2022-01-18,1192.34000000
2022-01-19,1187.40000000
2022-01-20,1189.95000000
2022-01-21,1191.30000000
2022-01-24,1196.40000000
2022-01-25,1198.71000000
2022-01-26,1197.15000000
2022-01-27,1204.75000000
2022-01-28,1211.59000000
2022-01-31,1209.29000000
2022-02-01,1202.14000000
2022-02-02,1200.42000000
2022-02-03,1203.63000000
2022-02-04,1198.57000000
2022-02-07,1198.36000000
2022-02-08,1199.05000000
2022-02-09,1194.33000000
2022-02-10,1195.49000000
2022-02-11,1194.43000000
2022-02-14,1196.98000000
2022-02-15,1196.56000000
2022-02-16,1197.07000000
2022-02-17,1196.75000000
2022-02-18,1194.69000000
2022-02-21,1193.35000000
2022-02-22,1193.21000000
2022-02-23,1190.26000000
2022-02-24,1207.29000000
2022-02-25,1200.46000000
2022-02-28,1203.34000000
2022-03-01,1202.83000000
2022-03-02,1205.65000000
2022-03-03,1204.59000000
2022-03-04,1218.99000000
2022-03-07,1228.50000000
2022-03-08,1234.59000000
2022-03-09,1234.49000000
2022-03-10,1227.43000000
2022-03-11,1232.07000000
2022-03-14,1238.84000000
2022-03-15,1242.88000000
2022-03-16,1231.37000000
2022-03-17,1212.58000000
2022-03-18,1214.85000000
2022-03-21,1216.36000000
2022-03-22,1218.99000000
2022-03-23,1217.81000000
2022-03-24,1222.93000000
2022-03-25,1220.98000000
2022-03-28,1224.23000000
2022-03-29,1213.91000000
2022-03-30,1210.65000000
2022-03-31,1213.74000000
2022-04-01,1217.53000000
2022-04-04,1216.18000000
2022-04-05,1213.25000000
2022-04-06,1218.02000000
2022-04-07,1219.24000000
2022-04-08,1227.44000000
2022-04-11,1234.16000000
2022-04-12,1229.62000000
2022-04-13,1227.11000000
2022-04-14,1226.98000000
2022-04-19,1239.90000000
2022-04-20,1235.36000000
2022-04-21,1238.48000000
2022-04-22,1242.53000000
2022-04-25,1251.15000000
2022-04-26,1255.41000000
2022-04-27,1268.05000000
2022-04-28,1275.94000000
2022-04-29,1258.74000000
2022-05-02,1267.30000000
2022-05-03,1265.29000000
2022-05-04,1264.31000000
2022-05-05,1259.36000000
2022-05-06,1271.43000000
2022-05-09,1274.25000000
2022-05-10,1275.88000000
2022-05-11,1273.56000000
2022-05-12,1289.37000000
2022-05-13,1281.49000000
2022-05-16,1283.73000000
2022-05-17,1265.21000000
2022-05-18,1266.52000000
2022-05-19,1276.21000000
2022-05-20,1267.45000000
2022-05-23,1261.08000000
2022-05-24,1262.73000000
2022-05-25,1271.22000000
2022-05-26,1264.55000000
2022-05-27,1253.15000000
2022-05-30,1237.14000000
2022-05-31,1240.85000000
2022-06-01,1242.94000000
2022-06-02,1247.72000000
2022-06-03,1246.41000000
2022-06-06,1250.35000000
2022-06-07,1257.50000000
2022-06-08,1256.49000000
2022-06-09,1255.69000000
2022-06-10,1270.80000000
2022-06-13,1291.18000000
2022-06-14,1288.48000000
2022-06-15,1291.21000000
2022-06-16,1295.08000000
2022-06-17,1293.41000000
2022-06-20,1290.81000000
2022-06-21,1293.92000000
2022-06-22,1301.48000000
2022-06-23,1302.97000000
2022-06-24,1296.17000000
2022-06-27,1284.22000000
2022-06-28,1289.41000000
2022-06-29,1296.97000000
2022-06-30,1301.24000000
2022-07-01,1297.44000000
2022-07-04,1294.50000000
2022-07-05,1310.95000000
2022-07-06,1308.53000000
2022-07-07,1301.24000000
2022-07-08,1300.41000000
2022-07-11,1307.55000000
2022-07-12,1309.60000000
2022-07-13,1302.67000000
2022-07-14,1321.63000000
2022-07-15,1325.97000000
2022-07-18,1316.09000000
2022-07-19,1308.28000000
2022-07-20,1311.51000000
2022-07-21,1311.37000000
2022-07-22,1310.76000000
2022-07-25,1310.33000000
2022-07-26,1310.40000000
2022-07-27,1314.02000000
2022-07-28,1304.53000000
2022-07-29,1303.59000000
2022-08-01,1302.94000000
2022-08-02,1309.82000000
2022-08-03,1310.60000000
2022-08-04,1309.99000000
2022-08-05,1294.37000000
2022-08-08,1303.98000000
2022-08-09,1306.18000000
2022-08-10,1311.12000000
2022-08-11,1300.66000000
2022-08-12,1305.39000000
2022-08-15,1310.79000000
2022-08-16,1312.47000000
2022-08-17,1315.45000000
2022-08-18,1321.29000000
2022-08-19,1336.17000000
2022-08-22,1344.08000000
2022-08-23,1341.90000000
2022-08-24,1341.70000000
2022-08-25,1335.99000000
2022-08-26,1332.53000000
2022-08-29,1349.36000000
2022-08-30,1346.34000000
2022-08-31,1342.79000000
2022-09-01,1353.15000000
2022-09-02,1361.79000000
2022-09-05,1370.95000000
2022-09-06,1376.56000000
2022-09-07,1390.43000000
2022-09-08,1380.46000000
2022-09-09,1377.89000000
2022-09-12,1376.25000000
2022-09-13,1373.27000000
2022-09-14,1393.36000000
2022-09-15,1398.30000000
2022-09-16,1389.97000000
2022-09-19,1393.21000000
2022-09-20,1392.66000000
2022-09-21,1394.49000000
2022-09-22,1401.04000000
2022-09-23,1416.82000000
2022-09-26,1430.02000000
2022-09-27,1420.63000000
2022-09-28,1441.55000000
2022-09-29,1430.39000000
2022-09-30,1436.90000000
2022-10-03,1442.29000000
2022-10-04,1427.76000000
2022-10-05,1418.77000000
2022-10-06,1408.10000000
2022-10-07,1410.04000000
2022-10-10,1427.51000000
2022-10-11,1432.52000000
2022-10-12,1426.60000000
2022-10-13,1430.03000000
2022-10-14,1439.23000000
2022-10-17,1436.91000000
2022-10-18,1424.42000000
2022-10-19,1430.10000000
2022-10-20,1427.28000000
2022-10-21,1443.29000000
2022-10-24,1439.85000000
2022-10-25,1437.48000000
2022-10-26,1418.85000000
2022-10-27,1423.30000000
2022-10-28,1424.68000000
2022-10-31,1428.40000000
2022-11-01,1412.11000000
2022-11-02,1415.03000000
2022-11-03,1427.00000000
2022-11-04,1415.82000000
2022-11-07,1392.22000000
2022-11-08,1378.49000000
2022-11-09,1364.41000000
2022-11-10,1380.31000000
2022-11-11,1318.59000000
2022-11-14,1326.99000000
2022-11-15,1312.58000000
2022-11-16,1323.57000000
2022-11-17,1350.96000000
2022-11-18,1339.98000000
2022-11-21,1361.51000000
2022-11-22,1355.54000000
2022-11-23,1353.43000000
2022-11-24,1327.46000000
2022-11-25,1333.20000000
2022-11-28,1334.76000000
2022-11-29,1327.13000000
2022-11-30,1315.67000000
2022-12-01,1304.58000000
2022-12-02,1296.90000000
2022-12-05,1294.86000000
2022-12-06,1318.36000000
2022-12-07,1320.99000000
2022-12-08,1318.62000000
2022-12-09,1301.20000000
2022-12-12,1304.61000000
2022-12-13,1307.49000000
2022-12-14,1295.89000000
2022-12-15,1312.47000000
2022-12-16,1308.69000000
2022-12-19,1299.46000000
2022-12-20,1286.66000000
2022-12-21,1285.85000000
2022-12-22,1280.68000000
2022-12-23,1279.89000000
2022-12-27,1270.57000000
2022-12-28,1267.47000000
2022-12-29,1267.89000000
2022-12-30,1260.16000000
2023-01-02,1270.99000000
2023-01-03,1276.92000000
2023-01-04,1272.71000000
2023-01-05,1269.60000000
2023-01-06,1273.50000000
2023-01-09,1243.80000000
2023-01-10,1248.14000000
2023-01-11,1247.80000000
2023-01-12,1244.12000000
2023-01-13,1242.29000000
2023-01-16,1239.57000000
2023-01-17,1239.05000000
2023-01-18,1233.66000000
2023-01-19,1239.50000000
2023-01-20,1234.50000000
2023-01-23,1228.65000000
2023-01-24,1235.59000000
2023-01-25,1235.46000000
2023-01-26,1232.23000000
2023-01-27,1234.58000000
2023-01-30,1227.98000000
2023-01-31,1235.95000000
2023-02-01,1229.32000000
2023-02-02,1224.88000000
2023-02-03,1230.84000000
2023-02-06,1256.17000000
2023-02-07,1260.57000000
2023-02-08,1258.87000000
2023-02-09,1258.36000000
2023-02-10,1266.70000000
2023-02-13,1276.49000000
2023-02-14,1266.47000000
2023-02-15,1284.43000000
2023-02-16,1286.47000000
2023-02-17,1301.95000000
2023-02-20,1296.96000000
2023-02-21,1300.67000000
2023-02-22,1303.07000000
2023-02-23,1296.71000000
2023-02-24,1312.37000000
2023-02-27,1322.72000000
2023-02-28,1320.12000000
2023-03-01,1300.10000000
2023-03-02,1312.83000000
2023-03-03,1303.10000000
2023-03-06,1297.66000000
2023-03-07,1305.29000000
2023-03-08,1317.78000000
2023-03-09,1321.77000000
2023-03-10,1320.84000000
2023-03-13,1306.92000000
2023-03-14,1306.10000000
2023-03-15,1321.22000000
2023-03-16,1310.43000000
2023-03-17,1308.33000000
2023-03-20,1308.03000000
2023-03-21,1305.07000000
2023-03-22,1304.06000000
2023-03-23,1283.37000000
2023-03-24,1303.97000000
2023-03-27,1299.76000000
2023-03-28,1298.72000000
2023-03-29,1301.09000000
2023-03-30,1298.59000000
2023-03-31,1305.99000000
2023-04-03,1315.02000000
2023-04-04,1316.11000000
2023-04-05,1311.52000000
2023-04-06,1318.20000000
2023-04-11,1322.16000000
2023-04-12,1325.86000000
2023-04-13,1308.35000000
2023-04-14,1300.92000000
2023-04-17,1315.12000000
2023-04-18,1317.31000000
2023-04-19,1334.37000000
2023-04-20,1325.24000000
2023-04-21,1328.69000000
2023-04-24,1334.84000000
2023-04-25,1338.87000000
2023-04-26,1337.68000000
2023-04-27,1341.12000000
2023-04-28,1339.49000000
2023-05-02,1340.92000000
2023-05-03,1333.60000000
2023-05-04,1323.54000000
2023-05-05,1318.23000000
2023-05-08,1321.25000000
2023-05-09,1324.85000000
2023-05-10,1324.01000000
2023-05-11,1328.25000000
2023-05-12,1335.86000000
2023-05-15,1336.70000000
2023-05-16,1340.67000000
2023-05-17,1337.59000000
2023-05-18,1333.64000000
2023-05-19,1325.65000000
2023-05-22,1315.62000000
2023-05-23,1319.93000000
2023-05-24,1318.42000000
2023-05-25,1326.78000000
2023-05-26,1325.89000000
2023-05-29,1323.34000000
2023-05-30,1317.24000000
2023-05-31,1325.74000000
2023-06-01,1321.15000000
2023-06-02,1302.29000000
2023-06-05,1306.35000000
2023-06-06,1300.13000000
2023-06-07,1300.77000000
2023-06-08,1303.77000000
2023-06-09,1290.45000000
2023-06-12,1287.28000000
2023-06-13,1272.80000000
2023-06-14,1277.56000000
2023-06-15,1282.56000000
2023-06-16,1274.55000000
2023-06-19,1282.67000000
2023-06-20,1286.32000000
2023-06-21,1294.41000000
2023-06-22,1296.88000000
2023-06-23,1310.11000000
2023-06-26,1305.71000000
2023-06-27,1300.52000000
2023-06-28,1311.33000000
2023-06-29,1315.39000000
2023-06-30,1321.44000000
2023-07-03,1308.14000000
2023-07-04,1298.40000000
2023-07-05,1300.94000000
2023-07-06,1302.68000000
2023-07-07,1305.94000000
2023-07-10,1304.77000000
2023-07-11,1294.26000000
2023-07-12,1289.06000000
2023-07-13,1268.71000000
2023-07-14,1268.18000000
2023-07-17,1266.18000000
2023-07-18,1261.24000000
2023-07-19,1265.66000000
2023-07-20,1271.08000000
2023-07-21,1285.19000000
2023-07-24,1280.52000000
2023-07-25,1275.57000000
2023-07-26,1275.48000000
2023-07-27,1279.08000000
2023-07-28,1277.68000000
2023-07-31,1275.05000000
2023-08-01,1288.57000000
2023-08-02,1295.19000000
2023-08-03,1301.49000000
2023-08-04,1311.35000000
2023-08-07,1307.70000000
2023-08-08,1320.19000000
2023-08-09,1314.25000000
2023-08-10,1312.57000000
2023-08-11,1326.16000000
2023-08-14,1335.22000000
2023-08-15,1336.90000000
2023-08-16,1338.50000000
2023-08-17,1337.87000000
2023-08-18,1340.79000000
2023-08-21,1338.76000000
2023-08-22,1336.08000000
2023-08-23,1340.36000000
2023-08-24,1322.00000000
2023-08-25,1323.63000000
2023-08-28,1326.55000000
2023-08-29,1326.40000000
2023-08-30,1324.70000000
2023-08-31,1324.59000000
2023-09-01,1317.13000000
2023-09-04,1317.63000000
2023-09-05,1333.75000000
2023-09-06,1331.62000000
2023-09-07,1336.79000000
2023-09-08,1334.56000000
2023-09-11,1329.67000000
2023-09-12,1327.94000000
2023-09-13,1328.84000000
2023-09-14,1325.67000000
2023-09-15,1328.37000000
2023-09-18,1325.60000000
2023-09-19,1324.54000000
2023-09-20,1327.22000000
2023-09-21,1340.90000000
2023-09-22,1332.99000000
2023-09-25,1338.25000000
2023-09-26,1348.53000000
2023-09-27,1352.69000000
2023-09-28,1353.74000000
2023-09-29,1345.35000000
2023-10-02,1355.76000000
2023-10-03,1361.46000000
2023-10-04,1354.78000000
2023-10-05,1349.46000000
2023-10-06,1347.18000000
2023-10-09,1352.59000000
2023-10-10,1349.08000000
2023-10-11,1340.31000000
2023-10-12,1337.29000000
2023-10-13,1352.22000000
2023-10-16,1354.42000000
2023-10-17,1352.62000000
2023-10-18,1351.85000000
2023-10-19,1358.97000000
2023-10-20,1351.71000000
2023-10-23,1352.08000000
2023-10-24,1343.82000000
2023-10-25,1349.44000000
2023-10-26,1357.37000000
2023-10-27,1356.97000000
2023-10-30,1348.77000000
2023-10-31,1351.03000000
2023-11-01,1356.33000000
2023-11-02,1329.27000000
2023-11-03,1310.43000000
2023-11-06,1298.15000000
2023-11-07,1308.32000000
2023-11-08,1313.87000000
2023-11-09,1311.29000000
2023-11-10,1318.75000000
2023-11-13,1324.95000000
2023-11-14,1325.75000000
2023-11-15,1297.85000000
2023-11-16,1293.55000000
2023-11-17,1292.31000000
2023-11-20,1292.61000000
2023-11-21,1290.66000000
2023-11-22,1299.70000000
2023-11-23,1301.70000000
2023-11-24,1305.98000000
2023-11-27,1299.07000000
2023-11-28,1296.82000000
2023-11-29,1290.91000000
2023-11-30,1297.94000000
2023-12-01,1306.42000000
2023-12-04,1304.66000000
2023-12-05,1314.76000000
2023-12-06,1315.54000000
2023-12-07,1319.30000000
2023-12-08,1310.97000000
2023-12-11,1320.73000000
2023-12-12,1309.89000000
2023-12-13,1319.05000000
2023-12-14,1293.76000000
2023-12-15,1300.26000000
2023-12-18,1300.42000000
2023-12-19,1304.71000000
2023-12-20,1302.65000000
2023-12-21,1302.96000000
2023-12-22,1297.33000000
