instrument_code,observed_at,price_value
USD_KRW,2016-09-13,1123.35000000
EUR_KRW,2016-09-13,1263.43000000
JPY_KRW,2016-09-13,10.98830000
XAU_USD,2016-09-13,1319.00000000
XAU_KRW,2016-09-13,1481698.65000000
USD_KRW,2016-09-14,1125.99000000
EUR_KRW,2016-09-14,1263.14000000
JPY_KRW,2016-09-14,10.94860000
XAU_USD,2016-09-14,1321.50000000
XAU_KRW,2016-09-14,1487995.78500000
USD_KRW,2016-09-15,1126.61000000
EUR_KRW,2016-09-15,1267.89000000
JPY_KRW,2016-09-15,11.02700000
XAU_USD,2016-09-15,1313.50000000
XAU_KRW,2016-09-15,1479802.23500000
USD_KRW,2016-09-16,1125.64000000
EUR_KRW,2016-09-16,1263.64000000
JPY_KRW,2016-09-16,11.05060000
XAU_USD,2016-09-16,1305.80004883
XAU_KRW,2016-09-16,1469860.76696500
USD_KRW,2016-09-19,1119.71000000
EUR_KRW,2016-09-19,1250.16000000
JPY_KRW,2016-09-19,11.00010000
XAU_USD,2016-09-19,1313.50000000
XAU_KRW,2016-09-19,1470739.08500000
USD_KRW,2016-09-20,1119.81000000
EUR_KRW,2016-09-20,1252.40000000
JPY_KRW,2016-09-20,10.99270000
XAU_USD,2016-09-20,1313.69995117
XAU_KRW,2016-09-20,1471094.34231968
USD_KRW,2016-09-21,1112.65000000
EUR_KRW,2016-09-21,1240.60000000
JPY_KRW,2016-09-21,11.02850000
XAU_USD,2016-09-21,1326.90002441
XAU_KRW,2016-09-21,1476375.31215979
USD_KRW,2016-09-22,1101.90000000
EUR_KRW,2016-09-22,1238.31000000
JPY_KRW,2016-09-22,10.94010000
XAU_USD,2016-09-22,1340.40002441
XAU_KRW,2016-09-22,1476986.78689738
USD_KRW,2016-09-23,1102.00000000
EUR_KRW,2016-09-23,1235.78000000
JPY_KRW,2016-09-23,10.93420000
XAU_USD,2016-09-23,1337.19995117
XAU_KRW,2016-09-23,1473594.34618934
USD_KRW,2016-09-26,1106.47000000
EUR_KRW,2016-09-26,1246.11000000
JPY_KRW,2016-09-26,11.01680000
XAU_USD,2016-09-26,1339.69995117
XAU_KRW,2016-09-26,1482337.80497107
USD_KRW,2016-09-27,1098.65000000
EUR_KRW,2016-09-27,1232.69000000
JPY_KRW,2016-09-27,10.95530000
XAU_USD,2016-09-27,1325.90002441
XAU_KRW,2016-09-27,1456700.06181805
USD_KRW,2016-09-28,1097.34000000
EUR_KRW,2016-09-28,1231.76000000
JPY_KRW,2016-09-28,10.90730000
XAU_USD,2016-09-28,1319.40002441
XAU_KRW,2016-09-28,1447830.42278607
USD_KRW,2016-09-29,1100.78000000
EUR_KRW,2016-09-29,1235.19000000
JPY_KRW,2016-09-29,10.84640000
XAU_USD,2016-09-29,1321.69995117
XAU_KRW,2016-09-29,1454900.87224891
USD_KRW,2016-09-30,1101.84000000
EUR_KRW,2016-09-30,1229.76000000
JPY_KRW,2016-09-30,10.87420000
XAU_USD,2016-09-30,1313.30004883
XAU_KRW,2016-09-30,1447046.52580285
USD_KRW,2016-10-03,1101.11000000
EUR_KRW,2016-10-03,1237.21000000
JPY_KRW,2016-10-03,10.86220000
XAU_USD,2016-10-03,1309.00000000
XAU_KRW,2016-10-03,1441352.99000000
USD_KRW,2016-10-04,1109.36000000
EUR_KRW,2016-10-04,1238.16000000
JPY_KRW,2016-10-04,10.81360000
XAU_USD,2016-10-04,1266.30004883
XAU_KRW,2016-10-04,1404782.62217005
USD_KRW,2016-10-05,1115.25000000
EUR_KRW,2016-10-05,1250.31000000
JPY_KRW,2016-10-05,10.81120000
XAU_USD,2016-10-05,1265.19995117
XAU_KRW,2016-10-05,1411014.24554234
USD_KRW,2016-10-06,1116.87000000
EUR_KRW,2016-10-06,1249.22000000
JPY_KRW,2016-10-06,10.76910000
XAU_USD,2016-10-06,1249.80004883
XAU_KRW,2016-10-06,1395864.18053676
USD_KRW,2016-10-07,1115.83000000
EUR_KRW,2016-10-07,1243.04000000
JPY_KRW,2016-10-07,10.76780000
XAU_USD,2016-10-07,1248.90002441
XAU_KRW,2016-10-07,1393560.11423741
USD_KRW,2016-10-10,1111.65000000
EUR_KRW,2016-10-10,1240.60000000
JPY_KRW,2016-10-10,10.75140000
USD_KRW,2016-10-11,1123.85000000
EUR_KRW,2016-10-11,1245.11000000
JPY_KRW,2016-10-11,10.83650000
XAU_USD,2016-10-11,1253.00000000
XAU_KRW,2016-10-11,1408184.05000000
USD_KRW,2016-10-12,1124.92000000
EUR_KRW,2016-10-12,1239.66000000
JPY_KRW,2016-10-12,10.82670000
XAU_USD,2016-10-12,1251.09997559
XAU_KRW,2016-10-12,1407387.38454070
USD_KRW,2016-10-13,1134.14000000
EUR_KRW,2016-10-13,1251.86000000
JPY_KRW,2016-10-13,10.93420000
XAU_USD,2016-10-13,1255.00000000
XAU_KRW,2016-10-13,1423345.70000000
USD_KRW,2016-10-14,1132.58000000
EUR_KRW,2016-10-14,1246.06000000
JPY_KRW,2016-10-14,10.85800000
XAU_USD,2016-10-14,1253.09997559
XAU_KRW,2016-10-14,1419235.97035372
USD_KRW,2016-10-17,1139.88000000
EUR_KRW,2016-10-17,1253.18000000
JPY_KRW,2016-10-17,10.94860000
XAU_USD,2016-10-17,1254.40002441
XAU_KRW,2016-10-17,1429865.49982447
USD_KRW,2016-10-18,1126.42000000
EUR_KRW,2016-10-18,1238.27000000
JPY_KRW,2016-10-18,10.82690000
XAU_USD,2016-10-18,1260.80004883
XAU_KRW,2016-10-18,1420190.39100309
USD_KRW,2016-10-19,1123.85000000
EUR_KRW,2016-10-19,1233.88000000
JPY_KRW,2016-10-19,10.87210000
XAU_USD,2016-10-19,1267.90002441
XAU_KRW,2016-10-19,1424929.44243318
USD_KRW,2016-10-20,1126.93000000
EUR_KRW,2016-10-20,1237.37000000
JPY_KRW,2016-10-20,10.87700000
XAU_USD,2016-10-20,1265.59997559
XAU_KRW,2016-10-20,1426242.58049164
USD_KRW,2016-10-21,1137.82000000
EUR_KRW,2016-10-21,1238.63000000
JPY_KRW,2016-10-21,10.96520000
XAU_USD,2016-10-21,1265.90002441
XAU_KRW,2016-10-21,1440366.36577419
USD_KRW,2016-10-24,1133.31000000
EUR_KRW,2016-10-24,1234.29000000
JPY_KRW,2016-10-24,10.89500000
XAU_USD,2016-10-24,1262.00000000
XAU_KRW,2016-10-24,1430237.22000000
USD_KRW,2016-10-25,1131.93000000
EUR_KRW,2016-10-25,1230.63000000
JPY_KRW,2016-10-25,10.82820000
XAU_USD,2016-10-25,1271.90002441
XAU_KRW,2016-10-25,1439701.79463041
USD_KRW,2016-10-26,1135.85000000
EUR_KRW,2016-10-26,1240.92000000
JPY_KRW,2016-10-26,10.88810000
XAU_USD,2016-10-26,1264.80004883
XAU_KRW,2016-10-26,1436623.13546356
USD_KRW,2016-10-27,1143.19000000
EUR_KRW,2016-10-27,1249.16000000
JPY_KRW,2016-10-27,10.92020000
XAU_USD,2016-10-27,1267.90002441
XAU_KRW,2016-10-27,1449450.62890527
USD_KRW,2016-10-28,1145.40000000
EUR_KRW,2016-10-28,1251.01000000
JPY_KRW,2016-10-28,10.86890000
XAU_USD,2016-10-28,1275.50000000
XAU_KRW,2016-10-28,1460957.70000000
USD_KRW,2016-10-31,1146.44000000
EUR_KRW,2016-10-31,1254.89000000
JPY_KRW,2016-10-31,10.91490000
XAU_USD,2016-10-31,1271.50000000
XAU_KRW,2016-10-31,1457698.46000000
USD_KRW,2016-11-01,1141.44000000
EUR_KRW,2016-11-01,1258.44000000
JPY_KRW,2016-11-01,10.88900000
XAU_USD,2016-11-01,1286.40002441
XAU_KRW,2016-11-01,1468348.44386255
USD_KRW,2016-11-02,1143.27000000
EUR_KRW,2016-11-02,1268.46000000
JPY_KRW,2016-11-02,11.06670000
XAU_USD,2016-11-02,1306.80004883
XAU_KRW,2016-11-02,1494025.29182587
USD_KRW,2016-11-03,1144.29000000
EUR_KRW,2016-11-03,1266.04000000
JPY_KRW,2016-11-03,11.08130000
XAU_USD,2016-11-03,1302.09997559
XAU_KRW,2016-11-03,1489979.98106788
USD_KRW,2016-11-04,1144.33000000
EUR_KRW,2016-11-04,1269.41000000
JPY_KRW,2016-11-04,11.11180000
XAU_USD,2016-11-04,1303.30004883
XAU_KRW,2016-11-04,1491405.34487763
USD_KRW,2016-11-07,1143.27000000
EUR_KRW,2016-11-07,1264.69000000
JPY_KRW,2016-11-07,10.95920000
XAU_USD,2016-11-07,1278.30004883
XAU_KRW,2016-11-07,1461442.09682587
USD_KRW,2016-11-08,1135.85000000
EUR_KRW,2016-11-08,1253.75000000
JPY_KRW,2016-11-08,10.84000000
XAU_USD,2016-11-08,1273.40002441
XAU_KRW,2016-11-08,1446391.41772610
USD_KRW,2016-11-09,1152.83000000
EUR_KRW,2016-11-09,1270.65000000
JPY_KRW,2016-11-09,11.09350000
XAU_USD,2016-11-09,1272.59997559
XAU_KRW,2016-11-09,1467091.42985942
USD_KRW,2016-11-10,1160.97000000
EUR_KRW,2016-11-10,1264.88000000
JPY_KRW,2016-11-10,10.86670000
XAU_USD,2016-11-10,1265.50000000
XAU_KRW,2016-11-10,1469207.53500000
USD_KRW,2016-11-11,1164.89000000
EUR_KRW,2016-11-11,1270.20000000
JPY_KRW,2016-11-11,10.95380000
USD_KRW,2016-11-14,1172.86000000
EUR_KRW,2016-11-14,1263.99000000
JPY_KRW,2016-11-14,10.87120000
XAU_USD,2016-11-14,1221.19995117
XAU_KRW,2016-11-14,1432296.57472925
USD_KRW,2016-11-15,1165.95000000
EUR_KRW,2016-11-15,1255.15000000
JPY_KRW,2016-11-15,10.76920000
XAU_USD,2016-11-15,1224.00000000
XAU_KRW,2016-11-15,1427122.80000000
USD_KRW,2016-11-16,1175.82000000
EUR_KRW,2016-11-16,1258.36000000
JPY_KRW,2016-11-16,10.73230000
XAU_USD,2016-11-16,1223.40002441
XAU_KRW,2016-11-16,1438498.21670177
USD_KRW,2016-11-17,1176.79000000
EUR_KRW,2016-11-17,1261.17000000
JPY_KRW,2016-11-17,10.76820000
XAU_USD,2016-11-17,1216.50000000
XAU_KRW,2016-11-17,1431565.03500000
USD_KRW,2016-11-18,1176.16000000
EUR_KRW,2016-11-18,1250.14000000
JPY_KRW,2016-11-18,10.68950000
XAU_USD,2016-11-18,1208.50000000
XAU_KRW,2016-11-18,1421389.36000000
USD_KRW,2016-11-21,1177.08000000
EUR_KRW,2016-11-21,1251.35000000
JPY_KRW,2016-11-21,10.64160000
XAU_USD,2016-11-21,1209.59997559
XAU_KRW,2016-11-21,1423795.93926748
USD_KRW,2016-11-22,1174.44000000
EUR_KRW,2016-11-22,1246.90000000
JPY_KRW,2016-11-22,10.59030000
XAU_USD,2016-11-22,1211.00000000
XAU_KRW,2016-11-22,1422246.84000000
USD_KRW,2016-11-23,1177.33000000
EUR_KRW,2016-11-23,1248.20000000
JPY_KRW,2016-11-23,10.57440000
XAU_USD,2016-11-23,1189.09997559
XAU_KRW,2016-11-23,1399963.07426137
USD_KRW,2016-11-24,1181.71000000
EUR_KRW,2016-11-24,1246.47000000
JPY_KRW,2016-11-24,10.43680000
USD_KRW,2016-11-25,1177.33000000
EUR_KRW,2016-11-25,1247.03000000
JPY_KRW,2016-11-25,10.41540000
XAU_USD,2016-11-25,1178.19995117
XAU_KRW,2016-11-25,1387130.14851098
USD_KRW,2016-11-28,1174.52000000
EUR_KRW,2016-11-28,1243.58000000
JPY_KRW,2016-11-28,10.42830000
XAU_USD,2016-11-28,1190.59997559
XAU_KRW,2016-11-28,1398383.48332997
USD_KRW,2016-11-29,1173.77000000
EUR_KRW,2016-11-29,1241.38000000
JPY_KRW,2016-11-29,10.38990000
XAU_USD,2016-11-29,1187.90002441
XAU_KRW,2016-11-29,1394321.41165173
USD_KRW,2016-11-30,1172.89000000
EUR_KRW,2016-11-30,1247.37000000
JPY_KRW,2016-11-30,10.35330000
XAU_USD,2016-11-30,1170.80004883
XAU_KRW,2016-11-30,1373219.66927222
USD_KRW,2016-12-01,1168.38000000
EUR_KRW,2016-12-01,1241.64000000
JPY_KRW,2016-12-01,10.22850000
XAU_USD,2016-12-01,1166.90002441
XAU_KRW,2016-12-01,1363382.65052016
USD_KRW,2016-12-02,1172.11000000
EUR_KRW,2016-12-02,1247.36000000
JPY_KRW,2016-12-02,10.29170000
XAU_USD,2016-12-02,1175.09997559
XAU_KRW,2016-12-02,1377346.43238879
USD_KRW,2016-12-05,1172.19000000
EUR_KRW,2016-12-05,1254.48000000
JPY_KRW,2016-12-05,10.25570000
XAU_USD,2016-12-05,1174.00000000
XAU_KRW,2016-12-05,1376151.06000000
USD_KRW,2016-12-06,1169.38000000
EUR_KRW,2016-12-06,1255.21000000
JPY_KRW,2016-12-06,10.26500000
XAU_USD,2016-12-06,1167.59997559
XAU_KRW,2016-12-06,1365368.05945543
USD_KRW,2016-12-07,1162.69000000
EUR_KRW,2016-12-07,1247.57000000
JPY_KRW,2016-12-07,10.19090000
XAU_USD,2016-12-07,1175.00000000
XAU_KRW,2016-12-07,1366160.75000000
USD_KRW,2016-12-08,1161.52000000
EUR_KRW,2016-12-08,1250.03000000
JPY_KRW,2016-12-08,10.19520000
XAU_USD,2016-12-08,1169.80004883
XAU_KRW,2016-12-08,1358746.15271702
USD_KRW,2016-12-09,1171.51000000
EUR_KRW,2016-12-09,1237.00000000
JPY_KRW,2016-12-09,10.18270000
XAU_USD,2016-12-09,1159.40002441
XAU_KRW,2016-12-09,1358248.72259656
USD_KRW,2016-12-12,1168.11000000
EUR_KRW,2016-12-12,1237.73000000
JPY_KRW,2016-12-12,10.08830000
XAU_USD,2016-12-12,1163.50000000
XAU_KRW,2016-12-12,1359095.98500000
USD_KRW,2016-12-13,1166.71000000
EUR_KRW,2016-12-13,1237.88000000
JPY_KRW,2016-12-13,10.12420000
XAU_USD,2016-12-13,1156.69995117
XAU_KRW,2016-12-13,1349533.40002955
USD_KRW,2016-12-14,1166.01000000
EUR_KRW,2016-12-14,1241.10000000
JPY_KRW,2016-12-14,10.14050000
XAU_USD,2016-12-14,1161.30004883
XAU_KRW,2016-12-14,1354087.46993627
USD_KRW,2016-12-15,1186.13000000
EUR_KRW,2016-12-15,1235.83000000
JPY_KRW,2016-12-15,10.04490000
XAU_USD,2016-12-15,1127.80004883
XAU_KRW,2016-12-15,1337717.47191873
USD_KRW,2016-12-16,1187.40000000
EUR_KRW,2016-12-16,1239.53000000
JPY_KRW,2016-12-16,10.04640000
XAU_USD,2016-12-16,1135.30004883
XAU_KRW,2016-12-16,1348055.27798074
USD_KRW,2016-12-19,1188.79000000
EUR_KRW,2016-12-19,1238.96000000
JPY_KRW,2016-12-19,10.13960000
XAU_USD,2016-12-19,1140.50000000
XAU_KRW,2016-12-19,1355814.99500000
USD_KRW,2016-12-20,1194.95000000
EUR_KRW,2016-12-20,1238.45000000
JPY_KRW,2016-12-20,10.11560000
XAU_USD,2016-12-20,1131.50000000
XAU_KRW,2016-12-20,1352085.92500000
USD_KRW,2016-12-21,1193.62000000
EUR_KRW,2016-12-21,1243.87000000
JPY_KRW,2016-12-21,10.16980000
XAU_USD,2016-12-21,1131.09997559
XAU_KRW,2016-12-21,1350103.55286374
USD_KRW,2016-12-22,1203.76000000
EUR_KRW,2016-12-22,1257.21000000
JPY_KRW,2016-12-22,10.23290000
XAU_USD,2016-12-22,1128.80004883
XAU_KRW,2016-12-22,1358804.34677960
USD_KRW,2016-12-23,1203.90000000
EUR_KRW,2016-12-23,1257.59000000
JPY_KRW,2016-12-23,10.25770000
XAU_USD,2016-12-23,1131.90002441
XAU_KRW,2016-12-23,1362694.43938720
USD_KRW,2016-12-27,1207.26000000
EUR_KRW,2016-12-27,1260.98000000
JPY_KRW,2016-12-27,10.28450000
XAU_USD,2016-12-27,1137.30004883
XAU_KRW,2016-12-27,1373016.85695051
USD_KRW,2016-12-28,1213.32000000
EUR_KRW,2016-12-28,1261.97000000
JPY_KRW,2016-12-28,10.31110000
XAU_USD,2016-12-28,1139.40002441
XAU_KRW,2016-12-28,1382456.83761714
USD_KRW,2016-12-29,1209.46000000
EUR_KRW,2016-12-29,1264.25000000
JPY_KRW,2016-12-29,10.35930000
XAU_USD,2016-12-29,1156.40002441
XAU_KRW,2016-12-29,1398619.57352292
USD_KRW,2016-12-30,1204.21000000
EUR_KRW,2016-12-30,1269.36000000
JPY_KRW,2016-12-30,10.28650000
XAU_USD,2016-12-30,1150.00000000
XAU_KRW,2016-12-30,1384841.50000000
USD_KRW,2017-01-02,1207.69000000
EUR_KRW,2017-01-02,1263.85000000
JPY_KRW,2017-01-02,10.28190000
USD_KRW,2017-01-03,1206.96000000
EUR_KRW,2017-01-03,1253.43000000
JPY_KRW,2017-01-03,10.21120000
XAU_USD,2017-01-03,1160.40002441
XAU_KRW,2017-01-03,1400556.41346189
USD_KRW,2017-01-04,1199.48000000
EUR_KRW,2017-01-04,1251.90000000
JPY_KRW,2017-01-04,10.20790000
XAU_USD,2017-01-04,1163.80004883
XAU_KRW,2017-01-04,1395954.88257061
USD_KRW,2017-01-05,1191.11000000
EUR_KRW,2017-01-05,1250.78000000
JPY_KRW,2017-01-05,10.22050000
XAU_USD,2017-01-05,1179.69995117
XAU_KRW,2017-01-05,1405152.40883810
USD_KRW,2017-01-06,1191.20000000
EUR_KRW,2017-01-06,1261.36000000
JPY_KRW,2017-01-06,10.26920000
XAU_USD,2017-01-06,1171.90002441
XAU_KRW,2017-01-06,1395967.30907719
USD_KRW,2017-01-09,1204.19000000
EUR_KRW,2017-01-09,1266.33000000
JPY_KRW,2017-01-09,10.32390000
XAU_USD,2017-01-09,1183.50000000
XAU_KRW,2017-01-09,1425158.86500000
USD_KRW,2017-01-10,1200.98000000
EUR_KRW,2017-01-10,1269.08000000
JPY_KRW,2017-01-10,10.33120000
XAU_USD,2017-01-10,1184.19995117
XAU_KRW,2017-01-10,1422200.45735615
USD_KRW,2017-01-11,1200.22000000
EUR_KRW,2017-01-11,1260.59000000
JPY_KRW,2017-01-11,10.32090000
XAU_USD,2017-01-11,1195.59997559
XAU_KRW,2017-01-11,1434983.00270263
USD_KRW,2017-01-12,1175.58000000
EUR_KRW,2017-01-12,1255.40000000
JPY_KRW,2017-01-12,10.31640000
XAU_USD,2017-01-12,1198.90002441
XAU_KRW,2017-01-12,1409402.89069591
USD_KRW,2017-01-13,1173.86000000
EUR_KRW,2017-01-13,1251.45000000
JPY_KRW,2017-01-13,10.26540000
XAU_USD,2017-01-13,1195.30004883
XAU_KRW,2017-01-13,1403114.91531958
USD_KRW,2017-01-16,1183.36000000
EUR_KRW,2017-01-16,1253.65000000
JPY_KRW,2017-01-16,10.36850000
USD_KRW,2017-01-17,1168.86000000
EUR_KRW,2017-01-17,1248.81000000
JPY_KRW,2017-01-17,10.31220000
XAU_USD,2017-01-17,1212.00000000
XAU_KRW,2017-01-17,1416658.32000000
USD_KRW,2017-01-18,1171.60000000
EUR_KRW,2017-01-18,1249.39000000
JPY_KRW,2017-01-18,10.32130000
XAU_USD,2017-01-18,1211.30004883
XAU_KRW,2017-01-18,1419159.13720923
USD_KRW,2017-01-19,1177.26000000
EUR_KRW,2017-01-19,1255.90000000
JPY_KRW,2017-01-19,10.27490000
XAU_USD,2017-01-19,1200.90002441
XAU_KRW,2017-01-19,1413771.56273692
USD_KRW,2017-01-20,1176.32000000
EUR_KRW,2017-01-20,1250.66000000
JPY_KRW,2017-01-20,10.21200000
XAU_USD,2017-01-20,1204.30004883
XAU_KRW,2017-01-20,1416642.23343971
USD_KRW,2017-01-23,1168.15000000
EUR_KRW,2017-01-23,1251.67000000
JPY_KRW,2017-01-23,10.28320000
XAU_USD,2017-01-23,1215.00000000
XAU_KRW,2017-01-23,1419302.25000000
USD_KRW,2017-01-24,1165.12000000
EUR_KRW,2017-01-24,1252.27000000
JPY_KRW,2017-01-24,10.27710000
XAU_USD,2017-01-24,1210.30004883
XAU_KRW,2017-01-24,1410144.79289281
USD_KRW,2017-01-25,1164.90000000
EUR_KRW,2017-01-25,1251.45000000
JPY_KRW,2017-01-25,10.27550000
XAU_USD,2017-01-25,1197.30004883
XAU_KRW,2017-01-25,1394734.82688207
USD_KRW,2017-01-26,1166.49000000
EUR_KRW,2017-01-26,1248.14000000
JPY_KRW,2017-01-26,10.19720000
XAU_USD,2017-01-26,1189.50000000
XAU_KRW,2017-01-26,1387539.85500000
USD_KRW,2017-01-27,1174.01000000
EUR_KRW,2017-01-27,1253.96000000
JPY_KRW,2017-01-27,10.19400000
XAU_USD,2017-01-27,1188.09997559
XAU_KRW,2017-01-27,1394841.25234242
USD_KRW,2017-01-30,1178.05000000
EUR_KRW,2017-01-30,1252.27000000
JPY_KRW,2017-01-30,10.28470000
XAU_USD,2017-01-30,1193.19995117
XAU_KRW,2017-01-30,1405649.20247582
USD_KRW,2017-01-31,1157.38000000
EUR_KRW,2017-01-31,1244.76000000
JPY_KRW,2017-01-31,10.20800000
XAU_USD,2017-01-31,1208.59997559
XAU_KRW,2017-01-31,1398809.43974835
USD_KRW,2017-02-01,1156.50000000
EUR_KRW,2017-02-01,1247.86000000
JPY_KRW,2017-02-01,10.20740000
XAU_USD,2017-02-01,1205.59997559
XAU_KRW,2017-02-01,1394276.37176984
USD_KRW,2017-02-02,1141.95000000
EUR_KRW,2017-02-02,1234.22000000
JPY_KRW,2017-02-02,10.16660000
XAU_USD,2017-02-02,1216.69995117
XAU_KRW,2017-02-02,1389410.50923858
USD_KRW,2017-02-03,1147.24000000
EUR_KRW,2017-02-03,1232.25000000
JPY_KRW,2017-02-03,10.14280000
XAU_USD,2017-02-03,1218.50000000
XAU_KRW,2017-02-03,1397911.94000000
USD_KRW,2017-02-06,1136.30000000
EUR_KRW,2017-02-06,1217.20000000
JPY_KRW,2017-02-06,10.11970000
XAU_USD,2017-02-06,1230.00000000
XAU_KRW,2017-02-06,1397649.00000000
USD_KRW,2017-02-07,1147.08000000
EUR_KRW,2017-02-07,1224.51000000
JPY_KRW,2017-02-07,10.20940000
XAU_USD,2017-02-07,1234.19995117
XAU_KRW,2017-02-07,1415726.07998808
USD_KRW,2017-02-08,1144.53000000
EUR_KRW,2017-02-08,1220.64000000
JPY_KRW,2017-02-08,10.22400000
XAU_USD,2017-02-08,1237.59997559
XAU_KRW,2017-02-08,1416470.30006202
USD_KRW,2017-02-09,1144.01000000
EUR_KRW,2017-02-09,1223.18000000
JPY_KRW,2017-02-09,10.18980000
XAU_USD,2017-02-09,1235.09997559
XAU_KRW,2017-02-09,1412966.72307472
USD_KRW,2017-02-10,1150.21000000
EUR_KRW,2017-02-10,1222.56000000
JPY_KRW,2017-02-10,10.13310000
XAU_USD,2017-02-10,1234.40002441
XAU_KRW,2017-02-10,1419819.25207663
USD_KRW,2017-02-13,1150.92000000
EUR_KRW,2017-02-13,1223.31000000
JPY_KRW,2017-02-13,10.11840000
XAU_USD,2017-02-13,1224.40002441
XAU_KRW,2017-02-13,1409186.47609396
USD_KRW,2017-02-14,1136.81000000
EUR_KRW,2017-02-14,1207.63000000
JPY_KRW,2017-02-14,10.02770000
XAU_USD,2017-02-14,1223.90002441
XAU_KRW,2017-02-14,1391341.78674953
USD_KRW,2017-02-15,1141.97000000
EUR_KRW,2017-02-15,1205.35000000
JPY_KRW,2017-02-15,9.97390000
XAU_USD,2017-02-15,1231.69995117
XAU_KRW,2017-02-15,1406564.39323760
USD_KRW,2017-02-16,1139.45000000
EUR_KRW,2017-02-16,1213.74000000
JPY_KRW,2017-02-16,10.03510000
XAU_USD,2017-02-16,1240.00000000
XAU_KRW,2017-02-16,1412918.00000000
USD_KRW,2017-02-17,1150.01000000
EUR_KRW,2017-02-17,1224.76000000
JPY_KRW,2017-02-17,10.19950000
XAU_USD,2017-02-17,1237.59997559
XAU_KRW,2017-02-17,1423252.34792826
USD_KRW,2017-02-20,1147.65000000
EUR_KRW,2017-02-20,1218.35000000
JPY_KRW,2017-02-20,10.14360000
USD_KRW,2017-02-21,1147.10000000
EUR_KRW,2017-02-21,1208.70000000
JPY_KRW,2017-02-21,10.09180000
XAU_USD,2017-02-21,1237.50000000
XAU_KRW,2017-02-21,1419536.25000000
USD_KRW,2017-02-22,1142.66000000
EUR_KRW,2017-02-22,1201.28000000
JPY_KRW,2017-02-22,10.11260000
XAU_USD,2017-02-22,1232.00000000
XAU_KRW,2017-02-22,1407757.12000000
USD_KRW,2017-02-23,1135.24000000
EUR_KRW,2017-02-23,1200.29000000
JPY_KRW,2017-02-23,10.06110000
XAU_USD,2017-02-23,1250.19995117
XAU_KRW,2017-02-23,1419276.99256623
USD_KRW,2017-02-24,1129.43000000
EUR_KRW,2017-02-24,1198.21000000
JPY_KRW,2017-02-24,10.06560000
XAU_USD,2017-02-24,1256.90002441
XAU_KRW,2017-02-24,1419580.59456939
USD_KRW,2017-02-27,1133.51000000
EUR_KRW,2017-02-27,1200.05000000
JPY_KRW,2017-02-27,10.09550000
XAU_USD,2017-02-27,1257.40002441
XAU_KRW,2017-02-27,1425275.50166898
USD_KRW,2017-02-28,1126.96000000
EUR_KRW,2017-02-28,1194.24000000
JPY_KRW,2017-02-28,10.05000000
XAU_USD,2017-02-28,1252.59997559
XAU_KRW,2017-02-28,1411630.06849091
USD_KRW,2017-03-01,1143.96000000
EUR_KRW,2017-03-01,1204.93000000
JPY_KRW,2017-03-01,10.05450000
XAU_USD,2017-03-01,1248.90002441
XAU_KRW,2017-03-01,1428691.67192406
USD_KRW,2017-03-02,1145.42000000
EUR_KRW,2017-03-02,1204.29000000
JPY_KRW,2017-03-02,10.01570000
XAU_USD,2017-03-02,1231.90002441
XAU_KRW,2017-03-02,1411042.92595970
USD_KRW,2017-03-03,1153.48000000
EUR_KRW,2017-03-03,1218.65000000
JPY_KRW,2017-03-03,10.08570000
XAU_USD,2017-03-03,1225.50000000
XAU_KRW,2017-03-03,1413589.74000000
USD_KRW,2017-03-06,1154.42000000
EUR_KRW,2017-03-06,1222.76000000
JPY_KRW,2017-03-06,10.14320000
XAU_USD,2017-03-06,1224.50000000
XAU_KRW,2017-03-06,1413587.29000000
USD_KRW,2017-03-07,1149.50000000
EUR_KRW,2017-03-07,1215.71000000
JPY_KRW,2017-03-07,10.07970000
XAU_USD,2017-03-07,1215.09997559
XAU_KRW,2017-03-07,1396757.42194071
USD_KRW,2017-03-08,1152.29000000
EUR_KRW,2017-03-08,1216.36000000
JPY_KRW,2017-03-08,10.08170000
XAU_USD,2017-03-08,1208.50000000
XAU_KRW,2017-03-08,1392542.46500000
USD_KRW,2017-03-09,1158.52000000
EUR_KRW,2017-03-09,1222.35000000
JPY_KRW,2017-03-09,10.10620000
XAU_USD,2017-03-09,1202.40002441
XAU_KRW,2017-03-09,1393004.47627947
USD_KRW,2017-03-10,1156.21000000
EUR_KRW,2017-03-10,1226.28000000
JPY_KRW,2017-03-10,10.01700000
XAU_USD,2017-03-10,1200.69995117
XAU_KRW,2017-03-10,1388261.29054227
USD_KRW,2017-03-13,1146.92000000
EUR_KRW,2017-03-13,1222.96000000
JPY_KRW,2017-03-13,9.99560000
XAU_USD,2017-03-13,1202.40002441
XAU_KRW,2017-03-13,1379056.63599632
USD_KRW,2017-03-14,1149.91000000
EUR_KRW,2017-03-14,1222.47000000
JPY_KRW,2017-03-14,10.00960000
XAU_USD,2017-03-14,1201.90002441
XAU_KRW,2017-03-14,1382076.85706930
USD_KRW,2017-03-15,1146.00000000
EUR_KRW,2017-03-15,1217.28000000
JPY_KRW,2017-03-15,9.99660000
XAU_USD,2017-03-15,1200.09997559
XAU_KRW,2017-03-15,1375314.57202614
USD_KRW,2017-03-16,1127.32000000
EUR_KRW,2017-03-16,1209.16000000
JPY_KRW,2017-03-16,9.94780000
XAU_USD,2017-03-16,1226.50000000
